judge_label,split_id,dev_models,test_models,dev_size,test_size,n_questions,topdisc_rho,topdisc_tau,topdisc_pairwise_acc,topdisc_top1_match,random_trials,random_mean_rho,random_std_rho,random_min_rho,random_max_rho,random_p05_rho,random_p95_rho,random_mean_tau,random_mean_pairwise_acc,random_mean_top1_match,topdisc_beats_random_trial_rate
internlm20b,75,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,76,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.665,0.3212086549269805,-0.8,1.0,0.0,1.0,0.6153333333333333,0.7933333333333333,0.87,0.345
internlm20b,76,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,20,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.8140000000000001,0.20446026508835402,0.0,1.0,0.4,1.0,0.7456666666666667,0.8675,0.975,0.13
internlm20b,76,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,25,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.857,0.18041895687537937,0.0,1.0,0.4,1.0,0.8043333333333333,0.8970833333333333,0.985,0.08
internlm20b,76,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,30,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.871,0.15734992850332025,0.19999999999999996,1.0,0.4,1.0,0.8096666666666666,0.9025,0.995,0.06
internlm20b,76,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,40,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.908,0.11106754701531854,0.4,1.0,0.8,1.0,0.86,0.9270833333333334,1.0,0.01
internlm20b,76,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.955,0.08351646544245031,0.8,1.0,0.8,1.0,0.9299999999999999,0.96375,1.0,0.225
internlm20b,76,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,77,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.587,0.34413805369357225,-0.6000000000000001,1.0,0.0,1.0,0.5396666666666666,0.75875,0.69,0.45
internlm20b,77,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,20,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.803,0.24122810781498907,-0.19999999999999996,1.0,0.4,1.0,0.7603333333333333,0.8725,0.89,0.04
internlm20b,77,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,25,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.81,0.2197726097583591,0.0,1.0,0.4,1.0,0.7533333333333333,0.8725,0.925,0.025
internlm20b,77,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,30,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.846,0.1956629755472404,0.0,1.0,0.4,1.0,0.7866666666666666,0.8895833333333334,0.94,0.02
internlm20b,77,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,40,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.899,0.12648715349789477,0.4,1.0,0.8,1.0,0.8466666666666667,0.9216666666666666,0.995,0.025
internlm20b,77,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,60,1.0,1.0,1.0,1.0,200,0.9400000000000001,0.09165151389911678,0.8,1.0,0.8,1.0,0.905,0.95125,1.0,0.3
internlm20b,77,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,78,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,10,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.459,0.5090373267256538,-1.0,1.0,-0.3999999999999999,1.0,0.48933333333333334,0.7354166666666667,0.815,0.29
internlm20b,78,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,20,0.4,0.6,0.75,1.0,200,0.68,0.3346640106136302,-0.8,1.0,0.19999999999999996,1.0,0.6443333333333333,0.81375,0.935,0.125
internlm20b,78,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,25,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.6880000000000001,0.323505795929532,-0.3999999999999999,1.0,0.19999999999999996,1.0,0.6333333333333333,0.8129166666666666,0.98,0.365
internlm20b,78,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,30,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.6950000000000001,0.28631276604440814,-0.19999999999999996,1.0,0.19999999999999996,1.0,0.64,0.8158333333333333,0.995,0.37
internlm20b,78,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,40,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.723,0.27976954802122406,0.19999999999999996,1.0,0.19999999999999996,1.0,0.66,0.8254166666666667,1.0,0.3
internlm20b,78,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.79,0.24310491562286438,0.19999999999999996,1.0,0.19999999999999996,1.0,0.731,0.8620833333333333,1.0,0.605
internlm20b,78,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,79,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,10,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.385,0.48700616012531095,-1.0,1.0,-0.3999999999999999,1.0,0.41333333333333333,0.695,0.535,0.35
internlm20b,79,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,20,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.529,0.41660412864012764,-1.0,1.0,-0.3999999999999999,1.0,0.48633333333333334,0.7383333333333333,0.71,0.24
internlm20b,79,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,25,1.0,1.0,1.0,1.0,200,0.594,0.3903383147988422,-0.8,1.0,-0.19999999999999996,1.0,0.5336666666666666,0.7608333333333334,0.755,0.765
internlm20b,79,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.627,0.33744777373691476,-0.8,1.0,0.19999999999999996,1.0,0.577,0.7808333333333334,0.835,0.78
internlm20b,79,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,40,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.6900000000000001,0.27694764848252457,-0.3999999999999999,1.0,0.19999999999999996,1.0,0.6126666666666667,0.8020833333333334,0.885,0.345
internlm20b,79,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,60,1.0,1.0,1.0,1.0,200,0.786,0.2611589554275327,0.19999999999999996,1.0,0.19999999999999996,1.0,0.723,0.8591666666666666,0.96,0.555
internlm20b,79,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,80,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,10,0.19999999999999996,0.0,0.5,0.0,200,0.48700000000000004,0.42027491002913797,-0.8,1.0,-0.3999999999999999,1.0,0.4413333333333333,0.7120833333333333,0.51,0.175
internlm20b,80,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,20,0.4,0.6,0.75,0.0,200,0.583,0.35596488590870873,-0.6000000000000001,1.0,-0.009999999999999785,1.0,0.521,0.7525,0.53,0.22
internlm20b,80,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,25,0.4,0.3333333333333333,0.6666666666666666,0.0,200,0.587,0.36555574130356644,-0.3999999999999999,1.0,-0.009999999999999785,1.0,0.5316666666666666,0.76125,0.555,0.18
internlm20b,80,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,30,0.4,0.6,0.75,1.0,200,0.662,0.31329857963291186,-0.3999999999999999,1.0,0.19999999999999996,1.0,0.5953333333333333,0.7929166666666667,0.545,0.13
internlm20b,80,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,40,0.4,0.3333333333333333,0.6666666666666666,0.0,200,0.678,0.2889913493514988,-0.3999999999999999,1.0,0.19999999999999996,1.0,0.6146666666666667,0.80375,0.505,0.105
internlm20b,80,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,60,1.0,1.0,1.0,1.0,200,0.804,0.23660938273872403,0.19999999999999996,1.0,0.19999999999999996,1.0,0.7556666666666666,0.8725,0.655,0.575
internlm20b,80,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,81,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.532,0.4726267025888402,-1.0,1.0,-0.3999999999999999,1.0,nan,0.765,0.765,0.445
internlm20b,81,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.766,0.3124803993853054,-1.0,1.0,0.19999999999999996,1.0,0.757,0.86375,0.9,0.665
internlm20b,81,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.859,0.20765114976806653,-0.3999999999999999,1.0,0.4,1.0,0.842,0.9108333333333334,0.945,0.5
internlm20b,81,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.872,0.17893015397076031,-0.3999999999999999,1.0,0.4,1.0,0.8403333333333333,0.9125,0.93,0.49
internlm20b,81,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.933,0.10821737383618213,0.19999999999999996,1.0,0.8,1.0,0.9173333333333333,0.9520833333333334,0.98,0.315
internlm20b,81,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.98,0.059999999999999984,0.8,1.0,0.8,1.0,0.9833333333333333,0.9875,1.0,0.1
internlm20b,81,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,82,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.761,0.26053598599809585,-0.19999999999999996,1.0,0.19999999999999996,1.0,0.7315,0.8466666666666667,0.835,0.675
internlm20b,82,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.913,0.1289612344854065,0.19999999999999996,1.0,0.8,1.0,0.876,0.9341666666666667,0.955,0.38
internlm20b,82,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.932,0.11906300852909772,0.4,1.0,0.8,1.0,0.904,0.9483333333333334,0.975,0.295
internlm20b,82,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.9480000000000001,0.09641576634555159,0.4,1.0,0.8,1.0,0.924,0.9575,0.985,0.245
internlm20b,82,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.974,0.06726068688320093,0.8,1.0,0.8,1.0,0.96,0.9783333333333334,0.995,0.13
internlm20b,82,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.998,0.019899748742132396,0.8,1.0,1.0,1.0,0.9966666666666667,0.9983333333333333,1.0,0.01
internlm20b,82,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
internlm20b,83,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,10,0.8,0.6666666666666666,0.8333333333333334,0.0,200,0.609,0.38590024617768776,-1.0,1.0,0.0,1.0,0.5795,0.7741666666666667,0.56,0.41
internlm20b,83,"EXAONE-3.5-7.8B-Instruct,Falcon3-7B-Instruct,Mistral-7B-Instruct-v0.3,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","Llama-3.1-8B-Instruct,Phi-3.5-mini-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,20,1.0,1.0,1.0,1.0,200,0.782,0.22907640646736188,0.0,1.0,0.19999999999999996,1.0,0.7236666666666667,0.85,0.64,0.67
